ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
50,VERMONT,VT,50007,Chittenden,50007003304,"Census Tract 33.04, Chittenden County, Vermont",3.27885733491,6226,459,2930,139,2794,161,230,136,122,82,42495,3983,235,135,1095,231,735,180,781,261,145,84,770,646,49,69,946,185,26,29,44,72,150,83,397,129,3.9,2.3,3.1,2.1,42495.0,3983.0,4.9,2.8,17.6,3.9,11.8,2.8,13.3,4.3,5.2,3.0,12.4,10.3,0.8,1.2,32.3,6.1,0.9,1.0,1.6,2.6,5.4,3.0,6.4,2.0,0.0824,0.3571,0.1209,0.2473,0.8077,0.1209,0.3462,0.0549,0.3736,0.2363,1.011,0.0604,0.9066,0.8297,1.7363,0.9066,0.989,0.1264,0.5824,0.5714,0.8791,3.1483,0.7857,6.7033,0.4066,0,0,0,0,0,0,0,0,0,0,1,0,1,1,0,0,0,0,1,2,247,167,4.2,2.8,7754
50,VERMONT,VT,50007,Chittenden,50007002601,"Census Tract 26.01, Chittenden County, Vermont",2.984695101456,5891,285,2495,138,2430,128,226,158,158,128,37771,5385,179,112,865,192,1178,131,513,150,237,135,752,542,43,81,289,134,12,18,14,24,165,91,5,6,3.8,2.7,4.2,3.2,37771.0,5385.0,4.6,2.8,14.7,3.3,20.0,2.0,8.7,2.6,9.8,5.6,12.8,9.2,0.8,1.4,11.6,5.4,0.5,0.7,0.6,1.0,6.8,3.7,0.1,0.1,0.0659,0.5934,0.2363,0.2198,1.1154,0.2143,0.1813,0.5934,0.0714,0.7582,1.6043,0.2473,0.9176,0.8297,1.7473,0.9121,0.8407,0.0879,0.2692,0.6703,0.3736,2.2417,0.467,6.7087,0.4121,0,0,0,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,1,259,136,4.4,2.3,5142
50,VERMONT,VT,50021,Rutland,50021963200,"Census Tract 9632, Rutland County, Vermont",2.308838608434,2850,329,1489,68,1306,105,245,149,54,53,33755,6533,126,69,430,80,536,205,439,99,92,49,88,454,0,36,46,35,13,18,38,46,115,61,136,67,9.1,5.3,3.4,3.3,33755.0,6533.0,6.2,3.2,15.1,3.0,18.8,6.9,16.2,3.7,7.0,3.7,3.1,16.0,0.0,1.3,3.1,2.4,0.9,1.2,2.9,3.6,8.8,4.6,4.8,2.3,0.4341,0.456,0.3956,0.4396,1.7253,0.4231,0.2033,0.4121,0.6484,0.5055,1.7693,0.3516,0.1648,0.0,0.1648,0.1044,0.5659,0.1264,0.7802,0.7527,0.8242,3.0494,0.7363,6.7088,0.4176,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,179,84,6.6,3.0,3851
50,VERMONT,VT,50001,Addison,50001960600,"Census Tract 9606, Addison County, Vermont",204.179103272034,2732,161,1557,47,1199,55,283,55,60,23,31399,2395,179,46,509,49,557,80,329,52,122,43,156,220,7,34,0,12,65,22,5,10,26,15,15,8,10.4,2.0,3.7,1.4,31399.0,2395.0,8.8,2.2,18.6,1.9,20.4,2.7,12.1,1.8,10.2,3.6,5.7,8.0,0.3,1.3,0.0,0.8,4.2,1.4,0.4,0.9,2.2,1.2,0.5,0.3,0.5549,0.5,0.5165,0.6923,2.2637,0.6264,0.4505,0.6264,0.2692,0.7857,2.1318,0.5879,0.544,0.5714,1.1154,0.6593,0.0,0.3736,0.1813,0.1648,0.4945,1.2142,0.1264,6.7251,0.4231,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,143,39,5.3,1.4,1287
50,VERMONT,VT,50003,Bennington,50003970700,"Census Tract 9707, Bennington County, Vermont",42.23539855095,2559,200,1408,58,1051,88,176,92,89,53,36327,7363,115,47,644,91,522,87,422,110,91,45,122,268,3,35,0,12,97,47,6,13,38,26,0,9,6.9,3.6,7.1,4.4,36327.0,7363.0,5.8,2.5,25.2,3.6,20.4,3.0,16.5,4.0,8.7,4.3,4.8,10.5,0.1,1.5,0.0,0.9,6.9,3.3,0.6,1.3,3.6,2.5,0.0,0.4,0.2527,0.8901,0.2857,0.3846,1.8131,0.4505,0.9231,0.6264,0.6703,0.6648,2.8846,0.9341,0.3956,0.4451,0.8407,0.5275,0.0,0.544,0.2692,0.3901,0.0,1.2033,0.1209,6.7417,0.4286,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,144,69,5.6,2.6,2558
50,VERMONT,VT,50019,Orleans,50019951300,"Census Tract 9513, Orleans County, Vermont",19.651576737842,1795,150,960,67,836,71,152,69,16,15,32109,3122,192,69,449,91,353,100,216,53,68,36,96,195,34,44,0,12,150,57,0,12,19,11,0,9,8.5,3.9,1.8,1.7,32109.0,3122.0,14.2,5.1,25.0,5.3,19.7,5.3,12.0,3.2,8.1,4.3,5.3,10.9,2.0,2.6,0.0,1.3,15.6,5.9,0.0,1.5,2.3,1.3,0.0,0.5,0.3626,0.0934,0.4945,0.956,1.9065,0.4615,0.9066,0.5549,0.2527,0.6099,2.3241,0.6923,0.489,0.9615,1.4505,0.7802,0.0,0.9121,0.0,0.2088,0.0,1.1209,0.0934,6.802,0.4341,0,0,0,1,1,1,0,0,0,1,0,1,1,0,1,0,0,0,1,4,101,61,5.6,3.3,1968
50,VERMONT,VT,50015,Lamoille,50015953400,"Census Tract 9534, Lamoille County, Vermont",77.89450899537,2705,138,1336,57,1074,64,236,112,98,31,31094,2387,166,89,374,62,649,70,358,69,65,29,79,198,7,35,0,12,144,38,36,25,26,16,0,9,8.7,4.1,6.4,2.0,31094.0,2387.0,8.7,4.5,13.8,2.4,24.0,2.3,13.2,2.4,6.1,2.7,2.9,7.3,0.3,1.4,0.0,1.0,10.8,2.8,3.4,2.3,2.4,1.4,0.0,0.3,0.3846,0.8352,0.5495,0.6758,2.4451,0.6758,0.1374,0.9451,0.3571,0.3901,1.8297,0.3791,0.1319,0.5714,0.7033,0.4451,0.0,0.7692,0.8407,0.2253,0.0,1.8352,0.2582,6.8133,0.4396,0,0,0,0,0,0,1,0,0,1,0,0,0,0,0,0,0,0,0,1,208,85,7.7,3.1,1050
50,VERMONT,VT,50025,Windham,50025968200,"Census Tract 9682, Windham County, Vermont",79.983437032072,1875,162,1098,39,675,61,144,41,50,23,34843,5547,102,32,407,63,215,64,344,81,27,19,94,234,0,36,0,12,86,28,13,13,19,12,398,82,9.7,2.9,5.3,2.4,34843.0,5547.0,7.8,2.4,21.7,3.1,11.5,3.3,18.3,3.9,4.0,2.8,5.0,12.5,0.0,2.0,0.0,1.2,7.8,2.6,1.9,2.0,2.8,1.7,21.2,4.0,0.489,0.7692,0.3462,0.5989,2.2033,0.5989,0.6923,0.0495,0.8077,0.1374,1.6869,0.2802,0.4286,0.0,0.4286,0.2527,0.0,0.5824,0.6538,0.2912,0.9725,2.4999,0.5549,6.8187,0.4451,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,1,1,1,108,52,5.8,2.7,1139
50,VERMONT,VT,50003,Bennington,50003970300,"Census Tract 9703, Bennington County, Vermont",86.703623809594,1085,147,785,35,443,52,91,41,32,26,30780,4357,46,22,256,59,174,48,115,53,28,17,99,196,20,41,0,12,12,10,5,10,7,8,30,28,8.5,3.8,5.3,4.1,30780.0,4357.0,5.7,2.7,23.6,5.8,16.0,3.9,10.6,4.9,6.3,3.9,9.1,18.1,1.9,3.9,0.0,1.6,1.5,1.2,1.1,2.3,1.6,1.8,2.8,2.6,0.3626,0.7692,0.5549,0.3571,2.0438,0.5385,0.8352,0.1813,0.1813,0.4121,1.6099,0.2527,0.8132,0.9505,1.7637,0.9176,0.0,0.1868,0.4451,0.0824,0.7527,1.467,0.1758,6.8844,0.4505,0,0,0,0,0,0,0,0,0,0,0,1,1,0,0,0,0,0,0,1,61,33,5.6,2.7,308
50,VERMONT,VT,50025,Windham,50025967200,"Census Tract 9672, Windham County, Vermont",132.364371041376,3090,209,2213,60,1390,89,330,89,66,27,33607,3048,138,31,788,91,553,83,453,66,61,23,83,294,1,35,51,21,207,45,19,12,78,28,21,40,10.8,2.8,4.0,1.6,33607.0,3048.0,5.8,1.3,25.5,2.8,17.9,2.4,14.8,2.2,4.4,1.7,2.7,9.5,0.0,1.2,2.3,1.0,9.4,2.0,1.4,0.9,5.6,2.0,0.7,1.3,0.5989,0.5604,0.4066,0.3846,1.9505,0.5055,0.9396,0.3187,0.544,0.1648,1.9671,0.489,0.1044,0.0,0.1044,0.0604,0.4835,0.7033,0.5549,0.5879,0.533,2.8626,0.6593,6.8846,0.456,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,0,0,1,181,54,5.9,1.7,2243
