ST,STATE,ST_ABBR,STCNTY,COUNTY,FIPS,LOCATION,AREA_SQMI,E_TOTPOP,M_TOTPOP,E_HU,M_HU,E_HH,M_HH,E_POV,M_POV,E_UNEMP,M_UNEMP,E_PCI,M_PCI,E_NOHSDP,M_NOHSDP,E_AGE65,M_AGE65,E_AGE17,M_AGE17,E_DISABL,M_DISABL,E_SNGPNT,M_SNGPNT,E_MINRTY,M_MINRTY,E_LIMENG,M_LIMENG,E_MUNIT,M_MUNIT,E_MOBILE,M_MOBILE,E_CROWD,M_CROWD,E_NOVEH,M_NOVEH,E_GROUPQ,M_GROUPQ,EP_POV,MP_POV,EP_UNEMP,MP_UNEMP,EP_PCI,MP_PCI,EP_NOHSDP,MP_NOHSDP,EP_AGE65,MP_AGE65,EP_AGE17,MP_AGE17,EP_DISABL,MP_DISABL,EP_SNGPNT,MP_SNGPNT,EP_MINRTY,MP_MINRTY,EP_LIMENG,MP_LIMENG,EP_MUNIT,MP_MUNIT,EP_MOBILE,MP_MOBILE,EP_CROWD,MP_CROWD,EP_NOVEH,MP_NOVEH,EP_GROUPQ,MP_GROUPQ,EPL_POV,EPL_UNEMP,EPL_PCI,EPL_NOHSDP,SPL_THEME1,RPL_THEME1,EPL_AGE65,EPL_AGE17,EPL_DISABL,EPL_SNGPNT,SPL_THEME2,RPL_THEME2,EPL_MINRTY,EPL_LIMENG,SPL_THEME3,RPL_THEME3,EPL_MUNIT,EPL_MOBILE,EPL_CROWD,EPL_NOVEH,EPL_GROUPQ,SPL_THEME4,RPL_THEME4,SPL_THEMES,RPL_THEMES,F_POV,F_UNEMP,F_PCI,F_NOHSDP,F_THEME1,F_AGE65,F_AGE17,F_DISABL,F_SNGPNT,F_THEME2,F_MINRTY,F_LIMENG,F_THEME3,F_MUNIT,F_MOBILE,F_CROWD,F_NOVEH,F_GROUPQ,F_THEME4,F_TOTAL,E_UNINSUR,M_UNINSUR,EP_UNINSUR,MP_UNINSUR,E_DAYPOP
09,CONNECTICUT,CT,09003,Hartford,09003496900,"Census Tract 4969, Hartford County, Connecticut",0.827366778842,6259,634,3096,96,2831,141,891,406,128,96,50350,6428,369,223,901,217,1332,397,560,182,196,128,1813,814,219,129,814,189,41,66,0,24,393,146,44,45,14.4,6.4,3.4,2.5,50350.0,6428.0,8.4,4.8,14.4,3.5,21.3,6.0,8.9,3.1,6.9,4.5,29.0,12.7,3.6,2.1,26.3,6.1,1.3,2.1,0.0,0.8,13.9,5.2,0.7,0.7,0.747,0.1792,0.2636,0.5671,1.7569,0.4782,0.3567,0.5333,0.2954,0.5054,1.6908,0.253,0.5816,0.6445,1.2261,0.6348,0.8827,0.8692,0.0,0.7809,0.584,3.1168,0.845,7.7906,0.6211,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,164,135,2.6,2.2,7812
09,CONNECTICUT,CT,09003,Hartford,09003417500,"Census Tract 4175, Hartford County, Connecticut",1.380039359274,4643,299,1980,55,1899,87,572,199,146,59,32380,5485,341,110,909,149,779,108,518,119,166,73,1606,429,294,113,168,90,0,12,14,24,129,63,5,8,12.3,4.2,5.8,2.4,32380.0,5485.0,9.9,3.1,19.6,3.5,16.8,2.1,11.2,2.5,8.7,3.9,34.6,9.0,6.6,2.5,8.5,4.6,0.0,1.7,0.7,1.3,6.8,3.3,0.1,0.2,0.7034,0.5097,0.6759,0.6336,2.5226,0.6768,0.7291,0.1838,0.54,0.6276,2.0805,0.5654,0.636,0.8065,1.4425,0.7364,0.5538,0.0,0.4111,0.5799,0.208,1.7528,0.3644,7.7984,0.6223,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,168,74,3.6,1.6,2021
09,CONNECTICUT,CT,09009,New Haven,09009351800,"Census Tract 3518, New Haven County, Connecticut",1.757493060576,3796,624,2041,71,1764,128,256,127,93,63,32113,4157,381,231,683,96,592,324,372,112,103,91,1291,754,73,102,473,143,0,12,23,36,247,142,53,25,6.8,3.3,4.0,2.7,32113.0,4157.0,13.4,7.2,18.0,3.4,15.6,8.1,9.9,3.2,5.8,5.1,34.0,19.1,2.0,2.8,23.2,7.0,0.0,1.7,1.3,2.0,14.0,7.7,1.4,0.6,0.4988,0.2712,0.6832,0.7364,2.1896,0.6053,0.6179,0.133,0.4068,0.4172,1.5749,0.1961,0.6312,0.5127,1.1439,0.5949,0.8525,0.0,0.5828,0.7833,0.6735,2.8921,0.7603,7.8005,0.6235,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,563,256,15.0,6.4,5755
09,CONNECTICUT,CT,09005,Litchfield,09005260200,"Census Tract 2602, Litchfield County, Connecticut",19.373366308518,3302,21,1651,132,1358,114,298,146,58,48,35008,4495,284,98,773,126,523,112,457,126,80,47,374,184,75,69,180,73,0,12,14,25,130,54,137,117,9.5,4.6,3.1,2.6,35008.0,4495.0,11.3,4.0,23.4,3.8,15.8,3.4,14.3,3.9,5.9,3.4,11.3,5.6,2.4,2.2,10.9,4.4,0.0,2.1,1.0,1.9,9.6,3.9,4.1,3.5,0.6332,0.1429,0.6276,0.6796,2.0833,0.5835,0.8912,0.1391,0.7893,0.4268,2.2464,0.684,0.2394,0.5466,0.786,0.4111,0.6421,0.0,0.5212,0.6792,0.8609,2.7034,0.6937,7.8191,0.6247,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,150,92,4.7,2.9,3700
09,CONNECTICUT,CT,09011,New London,09011690700,"Census Tract 6907, New London County, Connecticut",0.389668038072,1219,225,587,52,478,78,69,61,13,15,23317,4944,112,76,96,36,329,115,199,98,81,50,738,278,45,64,28,19,0,12,0,17,27,27,17,10,5.7,5.1,1.9,2.0,23317.0,4944.0,13.9,8.4,7.9,3.1,27.0,8.0,16.8,7.7,16.9,10.2,60.5,19.9,3.9,5.6,4.8,3.3,0.0,5.8,0.0,3.6,5.6,5.5,1.4,0.8,0.4419,0.0375,0.8392,0.7545,2.0731,0.5799,0.081,0.8597,0.9116,0.8597,2.712,0.9262,0.7908,0.6687,1.4595,0.7424,0.4123,0.0,0.0,0.5048,0.6735,1.5906,0.299,7.8352,0.6259,0,0,0,0,0,0,0,1,0,1,0,0,0,0,0,0,0,0,0,1,122,93,10.3,6.9,2189
09,CONNECTICUT,CT,09009,New Haven,09009175500,"Census Tract 1755, New Haven County, Connecticut",5.31173455817,7552,495,3635,103,3309,166,296,179,189,122,44908,4716,442,240,2488,266,737,255,1142,298,113,76,707,731,92,140,784,162,39,36,16,32,358,123,506,161,4.2,2.5,4.8,2.9,44908.0,4716.0,7.0,3.6,32.9,3.1,9.8,3.3,16.2,3.9,3.4,2.3,9.4,9.7,1.3,1.9,21.6,4.4,1.1,1.0,0.5,1.0,10.8,3.7,6.7,2.1,0.2966,0.3826,0.3785,0.4825,1.5402,0.4116,0.9855,0.0254,0.8862,0.1765,2.0736,0.5557,0.1693,0.4051,0.5744,0.2769,0.8331,0.8571,0.3289,0.7082,0.9202,3.6475,0.9697,7.8357,0.6271,0,0,0,0,0,1,0,0,0,1,0,0,0,0,0,0,0,1,1,2,339,186,4.8,2.6,6383
09,CONNECTICUT,CT,09009,New Haven,09009175200,"Census Tract 1752, New Haven County, Connecticut",0.309318667464,2353,258,1186,47,993,92,382,216,110,82,32137,5516,159,90,250,55,633,119,197,73,167,78,321,369,76,76,215,56,0,12,9,20,96,62,0,12,16.2,9.5,7.9,6.0,32137.0,5516.0,10.3,5.5,10.6,2.2,26.9,4.1,8.4,3.0,16.8,7.8,13.6,15.6,3.6,3.6,18.1,4.7,0.0,2.9,0.9,2.1,9.7,6.0,0.0,0.5,0.7785,0.707,0.682,0.6457,2.8132,0.7421,0.1608,0.8549,0.2458,0.8585,2.12,0.592,0.3047,0.6445,0.9492,0.5042,0.7836,0.0,0.4861,0.6852,0.0,1.9549,0.4395,7.8373,0.6283,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,109,75,4.6,3.0,1755
09,CONNECTICUT,CT,09009,New Haven,09009165400,"Census Tract 1654, New Haven County, Connecticut",1.106720070086,4728,369,2641,109,2270,165,476,213,19,33,47078,5090,336,144,1449,211,726,144,1129,249,50,57,1814,578,20,54,923,191,0,12,39,62,570,169,130,63,10.3,4.9,0.8,1.3,47078.0,5090.0,9.1,3.8,30.6,4.5,15.4,2.8,24.5,5.1,2.2,2.5,38.4,11.9,0.4,1.2,34.9,7.1,0.0,1.3,1.7,2.7,25.1,6.8,2.7,1.3,0.6562,0.0061,0.3313,0.5937,1.5873,0.4249,0.977,0.1245,0.9891,0.0883,2.1789,0.6441,0.6687,0.1596,0.8283,0.4317,0.9274,0.0,0.6409,0.891,0.7872,3.2465,0.8717,7.841,0.6295,0,0,0,0,0,1,0,1,0,2,0,0,0,1,0,0,0,0,1,3,1,5,0.0,0.1,5677
09,CONNECTICUT,CT,09003,Hartford,09003490100,"Census Tract 4901, Hartford County, Connecticut",4.310866281894,5675,419,2809,137,2613,165,286,261,81,78,41304,5131,347,134,1134,164,871,286,851,346,225,121,1694,661,302,208,549,194,0,17,32,40,199,134,103,55,5.1,4.7,2.4,2.3,41304.0,5131.0,7.8,3.0,20.0,3.2,15.3,4.9,15.2,5.9,8.6,4.6,29.9,11.4,5.7,3.9,19.5,6.8,0.0,1.2,1.2,1.5,7.6,5.0,1.8,1.0,0.3959,0.0642,0.4643,0.5357,1.4601,0.3777,0.7485,0.1197,0.8402,0.6239,2.3323,0.7349,0.5925,0.7715,1.364,0.6892,0.8053,0.0,0.5683,0.6138,0.711,2.6984,0.6901,7.8548,0.6308,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,349,204,6.2,3.8,7602
09,CONNECTICUT,CT,09001,Fairfield,09001020900,"Census Tract 209, Fairfield County, Connecticut",0.659560285908,4898,426,2222,57,2036,130,284,131,334,115,44192,8569,250,132,533,98,1090,240,464,171,180,100,2369,546,246,197,663,143,0,12,46,51,100,70,9,4,5.8,2.8,10.8,3.7,44192.0,8569.0,7.3,3.8,10.9,2.2,22.3,4.5,9.5,3.6,8.8,4.9,48.4,10.3,5.5,4.4,29.8,6.4,0.0,1.6,2.3,2.5,4.9,3.4,0.2,0.1,0.4492,0.845,0.3978,0.5067,2.1987,0.6065,0.1778,0.6167,0.362,0.6312,1.7877,0.3293,0.7243,0.7666,1.4909,0.7606,0.9081,0.0,0.7134,0.4613,0.2963,2.3791,0.5823,7.8564,0.632,0,0,0,0,0,0,0,0,0,0,0,0,0,1,0,0,0,0,1,1,473,237,9.7,4.9,3545
